status;error;name;slug;product_url;category_url;group;category_weight;category_composition;category_weave;title_descriptor;spec_line;description_count;technical_parameters_count;technical_documents_count;data_sheets_count;certificates_count;colors_count;hero_images_count;application_images_count;fabric_photos_count;function_icons_count;care_instructions_count;technology_partners;category_function_icons;product_function_icons;certificate_badges;group_documents;data_sheets;certificates;hero_images;manifest_public_url;report_public_url;public_product_dir;source_collection;source_category_url
ok;;ArShirt Antiviral;arshirt-antiviral;https://www.ariteks.net/arshirt-antiviral.asp;https://www.ariteks.net/medical-technical-textiles.asp;Inherent Antiviral Knit Fabrics (Silver Yarn Integrated);220 g/m²;99% CO 1% Ag;Pique;99% Cotton 1% Silver Inherent Antiviral Knit Fabric;220 g/m², 99% Cotton 1% Silver, Inherent Antiviral, Pique Knit Fabric;3;21;1;1;0;1;1;0;0;4;5;;EN 4920 | Antibacterial | Antiviral 18184;Oeko Tex Standard 100 | Water and Oil Repellent | Antibacterial | Antiviral;;/ariteks/fabrics/arshirt-antiviral/documents/armedi-antiviral-ru-ds-ver2__87aeba2745.pdf;/ariteks/fabrics/arshirt-antiviral/documents/arshirt-antiviral-ds__90472c38d4.pdf;;/ariteks/fabrics/arshirt-antiviral/images/arshirt-antiviral-main-pic-m__8f40f57824.jpg;/ariteks/fabrics/arshirt-antiviral/data/fabric-complete-record.json;/ariteks/fabrics/arshirt-antiviral/docs/product-template-roadmap.md;E:\ariteks\fabrics\arshirt-antiviral;medical;https://www.ariteks.net/medical-technical-textiles.asp
ok;;Arof;arof;https://www.ariteks.net/arof.asp;https://www.ariteks.net/sport-technical-textiles.asp;Track Suit and Light Mesh Fabrics;220 g/m²;100% PES;Warp Knit Plain;Track Suit Fabric;220 g/m², 100% Polyester, Warp Knit Fabric;2;18;21;1;20;4;1;1;0;1;5;;;Oeko Tex Standard 100;https://www.ariteks.net/images/certificate/emty_certificate_s.jpg;/ariteks/fabrics/arof/documents/arof-ru-ds-ver2__12a7f29f09.pdf;/ariteks/fabrics/arof/documents/arof-ds__ba3580731c.pdf;/ariteks/fabrics/arof/documents/kirmizi-esofman-iso-105-b02-isik-has__a0ada299f4.pdf | /ariteks/fabrics/arof/documents/lacivert-esofman-iso-105-b02-isik-has__8b573a37bc.pdf | /ariteks/fabrics/arof/documents/kirmizi-esofman-iso-105-x12-surtme__250c737c63.pdf | /ariteks/fabrics/arof/documents/lacivert-esofman-iso-105-x12-surtme__649a19119d.pdf | /ariteks/fabrics/arof/documents/kirmizi-esofman-iso-13938-1-patlama-muk__ce76e015ed.pdf | /ariteks/fabrics/arof/documents/lacivert-esofman-iso-13938-1-patlama-muk__975313fb30.pdf | /ariteks/fabrics/arof/documents/kirmizi-esofman-ts-105-c01-yikama-has__7592f64b7e.pdf | /ariteks/fabrics/arof/documents/lacivert-esofman-ts-105-c01-yikama-has__0d79d1f467.pdf | /ariteks/fabrics/arof/documents/kirmizi-esofman-ts-105-e04-ter-has__783e46799c.pdf | /ariteks/fabrics/arof/documents/lacivert-esofman-ts-105-e04-ter-has__c4b113ee58.pdf | /ariteks/fabrics/arof/documents/kirmizi-esofman-ts-530-asinma__949263647c.pdf | /ariteks/fabrics/arof/documents/lacivert-esofman-ts-530-asinma__f26e79cfc5.pdf | /ariteks/fabrics/arof/documents/kirmizi-esofman-ts-1833-elyaf__01ba201019.pdf | /ariteks/fabrics/arof/documents/lacivert-esofman-ts-1833-elyaf__8d2a1f58ab.pdf | /ariteks/fabrics/arof/documents/kirmizi-esofman-ts-3071-ph__1c9b32c351.pdf | /ariteks/fabrics/arof/documents/lacivert-esofman-ts-3071-ph__7cf995703b.pdf | /ariteks/fabrics/arof/documents/kirmizi-esofman-ts-6330-yik-boy-deg__cd9a2336f4.pdf | /ariteks/fabrics/arof/documents/lacivert-esofman-ts-6330-yik-boy-deg__1b5588ce12.pdf | /ariteks/fabrics/arof/documents/kirmizi-esofman-ts-12127-gramaj__122e65fa00.pdf | /ariteks/fabrics/arof/documents/lacivert-esofman-ts-12127-gramaj__49ac1315e1.pdf;/ariteks/fabrics/arof/images/arof-main-pic-m__64789b3b7c.jpg;/ariteks/fabrics/arof/data/fabric-complete-record.json;/ariteks/fabrics/arof/docs/product-template-roadmap.md;E:\ariteks\fabrics\arof;sport;https://www.ariteks.net/sport-technical-textiles.asp
ok;;Arof Mesh 2*2;arof-mesh-2-2;https://www.ariteks.net/arof-mesh-2-2.asp;https://www.ariteks.net/sport-technical-textiles.asp;Track Suit and Light Mesh Fabrics;55 g/m²;100% PES;Mesh;2*2 Mesh Fabric;55 g/m², 100% Polyester, 2*2 Mesh Fabric;3;18;1;1;0;6;1;0;0;1;5;;;Oeko Tex Standard 100;;/ariteks/fabrics/arof-mesh-2-2/documents/arof-ru-ds-ver2__12a7f29f09.pdf;/ariteks/fabrics/arof-mesh-2-2/documents/arof-mesh-2-2-ds__599bc1d45b.pdf;;/ariteks/fabrics/arof-mesh-2-2/images/arof-mesh-2-2-main-pic-m__f70bc97a02.jpg;/ariteks/fabrics/arof-mesh-2-2/data/fabric-complete-record.json;/ariteks/fabrics/arof-mesh-2-2/docs/product-template-roadmap.md;E:\ariteks\fabrics\arof-mesh-2-2;sport;https://www.ariteks.net/sport-technical-textiles.asp
ok;;ArSport;arsport;https://www.ariteks.net/arsport.asp;https://www.ariteks.net/sport-technical-textiles.asp;Knit Interlock Polyester Fabrics for T-Shirts;140 g/m²;100% PES;Interlock;Polyester Interlock Knit Fabric;140 g/m², 100% Polyester, Interlock Knit Fabric;2;18;1;1;0;2;1;0;0;1;5;;;Oeko Tex Standard 100;;/ariteks/fabrics/arsport/documents/arsport-ru-ds-ver2__becf295182.pdf;/ariteks/fabrics/arsport/documents/arsport-ds__e79b5b9aee.pdf;;/ariteks/fabrics/arsport/images/arsport-main-pic-m__80daf58864.jpg;/ariteks/fabrics/arsport/data/fabric-complete-record.json;/ariteks/fabrics/arsport/docs/product-template-roadmap.md;E:\ariteks\fabrics\arsport;sport;https://www.ariteks.net/sport-technical-textiles.asp
ok;;ArSport X;arsport-x;https://www.ariteks.net/arsport-x.asp;https://www.ariteks.net/sport-technical-textiles.asp;Knit Interlock Polyester Fabrics for T-Shirts;170 g/m²;100% PES;Warp Knit;Bird Eye Fabric;170 g/m², 100% Polyester, Bird Eye Knit Fabric;2;19;1;1;0;6;1;1;0;2;5;;EN 20471;Oeko Tex Standard 100 | EN 20471;;/ariteks/fabrics/arsport-x/documents/arsport-ru-ds-ver2__becf295182.pdf;/ariteks/fabrics/arsport-x/documents/arsport-x-ds__66962fda67.pdf;;/ariteks/fabrics/arsport-x/images/arsport-x-main-pic-s__5b788a13ae.jpg;/ariteks/fabrics/arsport-x/data/fabric-complete-record.json;/ariteks/fabrics/arsport-x/docs/product-template-roadmap.md;E:\ariteks\fabrics\arsport-x;sport;https://www.ariteks.net/sport-technical-textiles.asp
ok;;ArMoto;armoto;https://www.ariteks.net/armoto.asp;https://www.ariteks.net/sport-technical-textiles.asp;Heavy Warp Knit Fabrics for Shoes and Wind Jackets;240 g/m²;100% PES;Warp Knit;Fabric for Shoes and Office Upholstery;240 g/m², 100% Polyester, Wind Jacket Fabric;3;18;1;1;0;2;1;0;0;1;5;;EN 20471;Oeko Tex Standard 100;;/ariteks/fabrics/armoto/documents/armoto-ru-ds-ver2__eab0490475.pdf;/ariteks/fabrics/armoto/documents/armoto-ds__6221b17677.pdf;;/ariteks/fabrics/armoto/images/armoto-main-pic-m__080a5683d1.jpg;/ariteks/fabrics/armoto/data/fabric-complete-record.json;/ariteks/fabrics/armoto/docs/product-template-roadmap.md;E:\ariteks\fabrics\armoto;sport;https://www.ariteks.net/sport-technical-textiles.asp
ok;;ArMoto Dura;armoto-dura;https://www.ariteks.net/armoto-dura.asp;https://www.ariteks.net/sport-technical-textiles.asp;Heavy Warp Knit Fabrics for Shoes and Wind Jackets;240 g/m²;100% PA;Warp Knit;Pa 6.6 Fabric for Shoes;240 g/m², 100% Pa 6.6, Warp Knit Fabric;2;18;1;1;0;1;1;0;0;1;5;Cordura;;Oeko Tex Standard 100;;/ariteks/fabrics/armoto-dura/documents/armoto-ru-ds-ver2__eab0490475.pdf;/ariteks/fabrics/armoto-dura/documents/armoto-dura-ds__efccc07b43.pdf;;/ariteks/fabrics/armoto-dura/images/armoto-dura-main-pic-m__5ed66a8526.jpg;/ariteks/fabrics/armoto-dura/data/fabric-complete-record.json;/ariteks/fabrics/armoto-dura/docs/product-template-roadmap.md;E:\ariteks\fabrics\armoto-dura;sport;https://www.ariteks.net/sport-technical-textiles.asp
ok;;ArHard Mesh;arhard-mesh;https://www.ariteks.net/arhard-mesh.asp;https://www.ariteks.net/sport-technical-textiles.asp;Heavy Mesh Fabrics;420 g/m²;100% PES;Mesh;Mesh Fabric for Military Tactical Vest;420 g/m², 100% Polyester, Mesh Fabric;3;18;1;1;0;4;1;3;0;1;5;;;Oeko Tex Standard 100;;/ariteks/fabrics/arhard-mesh/documents/arhard-mesh-ru-ds-ver2__414b2ab9d1.pdf;/ariteks/fabrics/arhard-mesh/documents/arhard-mesh-ds__b6d43ff49f.pdf;;/ariteks/fabrics/arhard-mesh/images/arhard-mesh-main-pic-m__ab0025351d.jpg;/ariteks/fabrics/arhard-mesh/data/fabric-complete-record.json;/ariteks/fabrics/arhard-mesh/docs/product-template-roadmap.md;E:\ariteks\fabrics\arhard-mesh;sport;https://www.ariteks.net/sport-technical-textiles.asp
ok;;ArHard Mesh 300;arhard-mesh-300;https://www.ariteks.net/arhard-mesh-300.asp;https://www.ariteks.net/sport-technical-textiles.asp;Heavy Mesh Fabrics;300 g/m²;100% PES;Mesh;Upholstery Mesh Fabric;300 g/m², 100% Polyester, Mesh Fabric;2;18;1;1;0;12;1;1;0;1;5;;;Oeko Tex Standard 100;;/ariteks/fabrics/arhard-mesh-300/documents/arhard-mesh-ru-ds-ver2__414b2ab9d1.pdf;/ariteks/fabrics/arhard-mesh-300/documents/arhard-mesh-300-ds__7d6c9c22e4.pdf;;/ariteks/fabrics/arhard-mesh-300/images/arhard-mesh-300-main-pic-m__acb1ab51e2.jpg;/ariteks/fabrics/arhard-mesh-300/data/fabric-complete-record.json;/ariteks/fabrics/arhard-mesh-300/docs/product-template-roadmap.md;E:\ariteks\fabrics\arhard-mesh-300;sport;https://www.ariteks.net/sport-technical-textiles.asp
ok;;ArSport Dry;arsport-dry;https://www.ariteks.net/arsport-dry.asp;https://www.ariteks.net/sport-technical-textiles.asp;Functional knit interlock polyester fabrics.;140 g/m²;100% PES;Interlock;Polyester Fast Dry Interlock Knit Fabric;140 g/m², 100% Polyester Fast Dry, Interlock Knit Fabric;2;19;23;1;22;5;1;2;0;3;5;Dry Touch;EN 20471 | Antibacterial;Oeko Tex Standard 100 | Antibacterial | High Visible;ASTM E 2149;/ariteks/fabrics/arsport-dry/documents/arsport2-ru-ds-ver2__a2dd65e3e0.pdf;/ariteks/fabrics/arsport-dry/documents/arsport-dry-ds__b7555cd412.pdf;/ariteks/fabrics/arsport-dry/documents/arsport-dry-5785-astm-e-2149__70c59fe025.pdf | /ariteks/fabrics/arsport-dry/documents/arsport-dry-5785-astm-e-2149-20-wash__5b59a8d840.pdf | /ariteks/fabrics/arsport-dry/documents/arsport-dry-5785-iso-105-b04__6e9000b146.pdf | /ariteks/fabrics/arsport-dry/documents/arsport-dry-5785-iso-105-c06__3ca5fb5b1b.pdf | /ariteks/fabrics/arsport-dry/documents/arsport-dry-5785-iso-105-e04__375707cea0.pdf | /ariteks/fabrics/arsport-dry/documents/arsport-dry-5785-iso-105-x12__18b3c7a0f6.pdf | /ariteks/fabrics/arsport-dry/documents/arsport-dry-5785-iso-3071__d9fdcc4e67.pdf | /ariteks/fabrics/arsport-dry/documents/arsport-dry-5785-iso-6330-ts-251__c137ab58cc.pdf | /ariteks/fabrics/arsport-dry/documents/arsport-dry-5785-iso-9237__bef5467d32.pdf | /ariteks/fabrics/arsport-dry/documents/arsport-dry-5785-iso-12945-2__28a466ddcb.pdf | /ariteks/fabrics/arsport-dry/documents/arsport-dry-5785-iso-13938-1__e2d7db7a00.pdf | /ariteks/fabrics/arsport-dry/documents/arsport-dry-5788-astm-e-2149__266f7c05cb.pdf | /ariteks/fabrics/arsport-dry/documents/arsport-dry-5788-astm-e-2149-20-wash__1a05b5d2ec.pdf | /ariteks/fabrics/arsport-dry/documents/arsport-dry-5788-iso-105-b04__237627e2a6.pdf | /ariteks/fabrics/arsport-dry/documents/arsport-dry-5788-iso-105-c06__cbab880e5a.pdf | /ariteks/fabrics/arsport-dry/documents/arsport-dry-5788-iso-105-e04__61035b26d2.pdf | /ariteks/fabrics/arsport-dry/documents/arsport-dry-5788-iso-105-x12__5c67741138.pdf | /ariteks/fabrics/arsport-dry/documents/arsport-dry-5788-iso-3071__ab16c179dd.pdf | /ariteks/fabrics/arsport-dry/documents/arsport-dry-5788-iso-6330-ts-251__341b4926f6.pdf | /ariteks/fabrics/arsport-dry/documents/arsport-dry-5788-iso-9237__98e976597d.pdf | /ariteks/fabrics/arsport-dry/documents/arsport-dry-5788-iso-12945-2__71741edd60.pdf | /ariteks/fabrics/arsport-dry/documents/arsport-dry-5788-iso-13938-1__a598ed713a.pdf;/ariteks/fabrics/arsport-dry/images/arsport-dry-main-pic-m__17ee968b97.jpg;/ariteks/fabrics/arsport-dry/data/fabric-complete-record.json;/ariteks/fabrics/arsport-dry/docs/product-template-roadmap.md;E:\ariteks\fabrics\arsport-dry;sport;https://www.ariteks.net/sport-technical-textiles.asp
ok;;ArSport El;arsport-el;https://www.ariteks.net/arsport-el.asp;https://www.ariteks.net/sport-technical-textiles.asp;Functional knit interlock polyester fabrics.;240 g/m²;92% PES 8% EL;Interlock;Polyester Elastane Interlock Knit Fabric;240 g/m², 92% Polyester 8% Elastane Interlock Knit Fabric;2;19;1;1;0;3;1;0;0;2;5;;EN 20471;Oeko Tex Standard 100 | High Visible;;/ariteks/fabrics/arsport-el/documents/arsport2-ru-ds-ver2__a2dd65e3e0.pdf;/ariteks/fabrics/arsport-el/documents/arsport-el-ds__0d219aa7f2.pdf;;/ariteks/fabrics/arsport-el/images/arsport-el-main-pic-m__3cb552b0ef.jpg;/ariteks/fabrics/arsport-el/data/fabric-complete-record.json;/ariteks/fabrics/arsport-el/docs/product-template-roadmap.md;E:\ariteks\fabrics\arsport-el;sport;https://www.ariteks.net/sport-technical-textiles.asp
ok;;ArSport Wp/Flame Pro;arsport-wp-flame-pro;https://www.ariteks.net/arsport-wp-flame-pro.asp;https://www.ariteks.net/sport-technical-textiles.asp;Functional knit interlock polyester fabrics.;160 g/m²;75% PES 25% PU;Interlock;Humidity Barrier Flame retardant fabric;160 g/m², 75% Polyester 25% Polyurethane, Waterproof, Breathable, Flame Retardant Interlock Knit Fabric;3;19;1;1;0;1;1;0;0;3;5;Trevira Cs;EN 14116 | EN 343;Oeko Tex Standard 100 | Waterproof | Flame Retardant;;/ariteks/fabrics/arsport-wp-flame-pro/documents/arsport2-ru-ds-ver2__a2dd65e3e0.pdf;/ariteks/fabrics/arsport-wp-flame-pro/documents/arsport-wp-flame-pro-ds__7aba00b49b.pdf;;/ariteks/fabrics/arsport-wp-flame-pro/images/arsport-wp-flame-pro-main-pic-m__bbaa7881fa.jpg;/ariteks/fabrics/arsport-wp-flame-pro/data/fabric-complete-record.json;/ariteks/fabrics/arsport-wp-flame-pro/docs/product-template-roadmap.md;E:\ariteks\fabrics\arsport-wp-flame-pro;sport;https://www.ariteks.net/sport-technical-textiles.asp
ok;;ArGiyim 360 Denim;argiyim-360-denim;https://www.ariteks.net/argiyim-360-denim.asp;https://www.ariteks.net/sport-technical-textiles.asp;Ripstop, elasthane and denim fabrics for outdoor wear.;360 g/m²;50% PES 50% CO;Twill;50% Polyester 50% Cotton Denim Fabric;360 g/m², 50% Polyester 50% Cotton, Denim Woven Fabric;2;17;1;1;0;2;1;0;0;1;5;;;Oeko Tex Standard 100;;/ariteks/fabrics/argiyim-360-denim/documents/argiyim-2-ru-ds-ver2__e5f55d7f36.pdf;/ariteks/fabrics/argiyim-360-denim/documents/argiyim-360-denim-ds__299ab26157.pdf;;/ariteks/fabrics/argiyim-360-denim/images/argiyim-360-denim-main-pic-m__275019f34a.jpg;/ariteks/fabrics/argiyim-360-denim/data/fabric-complete-record.json;/ariteks/fabrics/argiyim-360-denim/docs/product-template-roadmap.md;E:\ariteks\fabrics\argiyim-360-denim;sport;https://www.ariteks.net/sport-technical-textiles.asp
ok;;ArGiyim L;argiyim-l;https://www.ariteks.net/argiyim-l.asp;https://www.ariteks.net/sport-technical-textiles.asp;Ripstop, elasthane and denim fabrics for outdoor wear.;220 g/m²;70% Co 22% Pes 8% El;Twill;70% Cotton 22% Polyester 8% Elasthane 2/1S Twill Fabric, 220 gr/m'2;220 g/m², 70% Cotton 22% Polyester 8% Elasthane, 2/1S Twill Fabric;2;20;1;1;0;5;1;0;0;1;5;;;Oeko Tex Standard 100;;/ariteks/fabrics/argiyim-l/documents/argiyim-2-ru-ds-ver2__e5f55d7f36.pdf;/ariteks/fabrics/argiyim-l/documents/argiyim-l-ds__1248e1d286.pdf;;/ariteks/fabrics/argiyim-l/images/argiyim-l-main-pic-m__75a6b39747.jpg;/ariteks/fabrics/argiyim-l/data/fabric-complete-record.json;/ariteks/fabrics/argiyim-l/docs/product-template-roadmap.md;E:\ariteks\fabrics\argiyim-l;sport;https://www.ariteks.net/sport-technical-textiles.asp
ok;;ArWoWear T5 Soft El;arwowear-t5-soft-el;https://www.ariteks.net/arwowear-t5-soft-el.asp;https://www.ariteks.net/sport-technical-textiles.asp;Ripstop, elasthane and denim fabrics for outdoor wear.;245 g/m²;65% Pes 30% Co 5% El;Twill;65% Polyester 30% Cotton 5% Elasthane Twill Fabric, 245 gr/m'2;245 g/m², 65% Polyester 30% Cotton 5% El, 3/1S Twill Fabric;2;20;2;1;1;4;1;0;0;1;5;;;Oeko Tex Standard 100;ISO 12945-1;/ariteks/fabrics/arwowear-t5-soft-el/documents/argiyim-2-ru-ds-ver2__e5f55d7f36.pdf;/ariteks/fabrics/arwowear-t5-soft-el/documents/arwowear-t5-soft-el-ds__d4f241e4ff.pdf;/ariteks/fabrics/arwowear-t5-soft-el/documents/arwowear-t5-soft-el-iso-12945-1__2481701955.pdf;/ariteks/fabrics/arwowear-t5-soft-el/images/arwowear-t5-soft-el-main-pic-m__b59b15827f.jpg;/ariteks/fabrics/arwowear-t5-soft-el/data/fabric-complete-record.json;/ariteks/fabrics/arwowear-t5-soft-el/docs/product-template-roadmap.md;E:\ariteks\fabrics\arwowear-t5-soft-el;sport;https://www.ariteks.net/sport-technical-textiles.asp
ok;;AriRipstop;ariripstop;https://www.ariteks.net/ariripstop.asp;https://www.ariteks.net/sport-technical-textiles.asp;Ripstop, elasthane and denim fabrics for outdoor wear.;220 g/m²;100% AriPam;Ripstop;100% AriPam ripstop fabric;220 g/m², 100% AriPam, Ripstop Woven Fabric;3;17;12;1;11;3;1;3;0;1;5;;;Oeko Tex Standard 100;ISO 105 N01;/ariteks/fabrics/ariripstop/documents/argiyim-2-ru-ds-ver2__e5f55d7f36.pdf;/ariteks/fabrics/ariripstop/documents/ariripstop-ds__b30eac7eec.pdf;/ariteks/fabrics/ariripstop/documents/ariripstop-6007-iso-105-n01__4f2c17e129.pdf | /ariteks/fabrics/ariripstop/documents/ariripstop-6007-iso-13934-1__24813ce64c.pdf | /ariteks/fabrics/ariripstop/documents/ariripstop-6007-iso-105-d01__ada1e3112e.pdf | /ariteks/fabrics/ariripstop/documents/ariripstop-6007-iso-105-x11__3b0f235be2.pdf | /ariteks/fabrics/ariripstop/documents/ariripstop-6007-iso-105-x12__29ea4fef37.pdf | /ariteks/fabrics/ariripstop/documents/ariripstop-6007-iso-105-e04__b603e5ebf2.pdf | /ariteks/fabrics/ariripstop/documents/ariripstop-6007-iso-105-c06__60d39aaec4.pdf | /ariteks/fabrics/ariripstop/documents/ariripstop-6007-iso-13937-2__160a27df4e.pdf | /ariteks/fabrics/ariripstop/documents/ariripstop-6005-iso-105-n02__295e1dafca.pdf | /ariteks/fabrics/ariripstop/documents/ariripstop-6005-iso-105-n01__1be4a56c3e.pdf | /ariteks/fabrics/ariripstop/documents/ariripstop-6005-iso-105-b02__b4fd9cf4a6.pdf;/ariteks/fabrics/ariripstop/images/ariripstop-main-pic-m__058ad0ef89.jpg;/ariteks/fabrics/ariripstop/data/fabric-complete-record.json;/ariteks/fabrics/ariripstop/docs/product-template-roadmap.md;E:\ariteks\fabrics\ariripstop;sport;https://www.ariteks.net/sport-technical-textiles.asp
ok;;AriRipstop El;ariripstop-el;https://www.ariteks.net/ariripstop-el.asp;https://www.ariteks.net/sport-technical-textiles.asp;Ripstop, elasthane and denim fabrics for outdoor wear.;210 g/m²;97% AriPam 3% El;Ripstop;97% AriPam 3% Elasthane ripstop fabric;210 g/m², 97% AriPam 3% Elasthane, Ripstop Woven Fabric;3;17;1;1;0;3;1;0;0;1;5;;;Oeko Tex Standard 100;;/ariteks/fabrics/ariripstop-el/documents/argiyim-2-ru-ds-ver2__e5f55d7f36.pdf;/ariteks/fabrics/ariripstop-el/documents/ariripstop-el-ds__bb044e9722.pdf;;/ariteks/fabrics/ariripstop-el/images/ariripstop-el-main-pic-m__d3f7111caf.jpg;/ariteks/fabrics/ariripstop-el/data/fabric-complete-record.json;/ariteks/fabrics/ariripstop-el/docs/product-template-roadmap.md;E:\ariteks\fabrics\ariripstop-el;sport;https://www.ariteks.net/sport-technical-textiles.asp
ok;;ArDura 500;ardura-500;https://www.ariteks.net/ardura-500.asp;https://www.ariteks.net/package-technical-textiles.asp;Woven PA.6.6 fabrics for military applications, motorcyclists clothing. Also special solutions where need high rubbing resistance.;240 g/m²;95% PA6.6 5% PU;1/1 Plain;Pa6.6 woven fabric for Military wear and bag;240 g/m², 100% Pa 6.6, Water Repellent, Waterproof, Woven Fabric;3;22;1;1;0;4;1;1;0;3;5;Cordura;EN 343 | EN 4920;Oeko Tex Standard 100 | EN 343 | Water and Oil Repellent;;/ariteks/fabrics/ardura-500/documents/ardura-ru-ds-ver2__19ef5908d9.pdf;/ariteks/fabrics/ardura-500/documents/ardura-500-ds__61639e134d.pdf;;/ariteks/fabrics/ardura-500/images/ardura-500-main-pic-m__cbde53f77d.jpg;/ariteks/fabrics/ardura-500/data/fabric-complete-record.json;/ariteks/fabrics/ardura-500/docs/product-template-roadmap.md;E:\ariteks\fabrics\ardura-500;package;https://www.ariteks.net/package-technical-textiles.asp
ok;;ArDura 1000;ardura-1000;https://www.ariteks.net/ardura-1000.asp;https://www.ariteks.net/package-technical-textiles.asp;Woven PA.6.6 fabrics for military applications, motorcyclists clothing. Also special solutions where need high rubbing resistance.;350 g/m²;95% PA6.6 5% PU;1/1 Plain;Pa6.6 woven fabric for military bag;350 g/m², 100% Pa 6.6, Water Repellent, Waterproof, Woven Fabric;3;22;1;1;0;4;1;1;0;3;5;Cordura;EN 343 | EN 4920;Oeko Tex Standard 100 | EN 343 | Water and Oil Repellent;;/ariteks/fabrics/ardura-1000/documents/ardura-ru-ds-ver2__19ef5908d9.pdf;/ariteks/fabrics/ardura-1000/documents/ardura-1000-ds__5c3f8c194c.pdf;;/ariteks/fabrics/ardura-1000/images/ardura-1000-main-pic-m__98663d2b0c.jpg;/ariteks/fabrics/ardura-1000/data/fabric-complete-record.json;/ariteks/fabrics/ardura-1000/docs/product-template-roadmap.md;E:\ariteks\fabrics\ardura-1000;package;https://www.ariteks.net/package-technical-textiles.asp
ok;;ArDura 500 C;ardura-500-c;https://www.ariteks.net/ardura-500-c.asp;https://www.ariteks.net/package-technical-textiles.asp;Woven PA.6.6 fabrics for police uniforms, motorcyclists, bomb disposal suits and technical military applications.;215 g/m²;100% PA6.6;1/1 Plain;Pa6.6 woven fabric for Police and Gendarme wear;215 g/m², 100% Pa 6.6, Water Repellent, Antibacterial, Woven Fabric;5;22;32;1;31;16;1;2;0;3;5;Cordura;EN 4920 | Antibacterial | EN 343;Oeko Tex Standard 100 | Water and Oil Repellent | Antibacterial;approval;/ariteks/fabrics/ardura-500-c/documents/ardura-2-ru-ds-ver2__4cd2c26514.pdf;/ariteks/fabrics/ardura-500-c/documents/ardura-500-c-ds__73b18a7f1f.pdf;/ariteks/fabrics/ardura-500-c/documents/arpa66-500-c-certificate__4051e98107.pdf | /ariteks/fabrics/ardura-500-c/documents/ardura-c-5799-astm-e-2149__72e4dc8f2d.pdf | /ariteks/fabrics/ardura-500-c/documents/ardura-c-5799-astm-e-2149-20-wash__e0984e44c6.pdf | /ariteks/fabrics/ardura-500-c/documents/ardura-c-5799-dokuma-cinsi__825d56a01e.pdf | /ariteks/fabrics/ardura-500-c/documents/ardura-c-5799-en-24920__8aa29923d0.pdf | /ariteks/fabrics/ardura-500-c/documents/ardura-c-5799-en-24920-5-wash__7d676e9159.pdf | /ariteks/fabrics/ardura-500-c/documents/ardura-c-5799-iso-105-b04__0e27f62d8f.pdf | /ariteks/fabrics/ardura-500-c/documents/ardura-c-5799-iso-105-c06__a5b08398ba.pdf | /ariteks/fabrics/ardura-500-c/documents/ardura-c-5799-iso-105-d01__da9afc47aa.pdf | /ariteks/fabrics/ardura-500-c/documents/ardura-c-5799-iso-105-e04__18b51576bf.pdf | /ariteks/fabrics/ardura-500-c/documents/ardura-c-5799-iso-105-x11__cdc5f52b63.pdf | /ariteks/fabrics/ardura-500-c/documents/ardura-c-5799-iso-105-x12__f0a32516c2.pdf | /ariteks/fabrics/ardura-500-c/documents/ardura-c-5799-iso-6330-ts-251__ae5e5acdef.pdf | /ariteks/fabrics/ardura-500-c/documents/ardura-c-5799-iso-12947-2__e60fb040d0.pdf | /ariteks/fabrics/ardura-500-c/documents/ardura-c-5799-iso-13934-1__53cb1a3e92.pdf | /ariteks/fabrics/ardura-500-c/documents/ardura-c-5799-iso-13937-2__edb3c729cf.pdf | /ariteks/fabrics/ardura-500-c/documents/ardura-c-5799-iso-16373-2__b02ab30057.pdf | /ariteks/fabrics/ardura-500-c/documents/ardura-500-c-5916-dokuma-cinsi__b52f6581c2.pdf | /ariteks/fabrics/ardura-500-c/documents/ardura-500-c-5916-en-1049-2__16e0d0b470.pdf | /ariteks/fabrics/ardura-500-c/documents/ardura-500-c-5916-en-3071__556ba41515.pdf | /ariteks/fabrics/ardura-500-c/documents/ardura-500-c-5916-en-14362-1__635a6b4020.pdf | /ariteks/fabrics/ardura-500-c/documents/ardura-500-c-5916-en-24920__7d2e3068f3.pdf | /ariteks/fabrics/ardura-500-c/documents/ardura-500-c-5916-iso-105-c06__bdb5317696.pdf | /ariteks/fabrics/ardura-500-c/documents/ardura-500-c-5916-iso-105-d01__db501b55fc.pdf | /ariteks/fabrics/ardura-500-c/documents/ardura-500-c-5916-iso-105-e04__687f3d9051.pdf | /ariteks/fabrics/ardura-500-c/documents/ardura-500-c-5916-iso-105-x11__4f7266a531.pdf | /ariteks/fabrics/ardura-500-c/documents/ardura-500-c-5916-iso-105-x12__517ca5595c.pdf | /ariteks/fabrics/ardura-500-c/documents/ardura-500-c-5916-iso-6330-ts-251__047ee57409.pdf | /ariteks/fabrics/ardura-500-c/documents/ardura-500-c-5916-iso-13934-1__e2efa42736.pdf | /ariteks/fabrics/ardura-500-c/documents/ardura-500-c-5916-iso-13937-2__850c8eaad5.pdf | /ariteks/fabrics/ardura-500-c/documents/ardura-500-c-5916-ts-251-m6__a813a7c107.pdf;/ariteks/fabrics/ardura-500-c/images/ardura-500-c-main-pic-m__087630e690.jpg;/ariteks/fabrics/ardura-500-c/data/fabric-complete-record.json;/ariteks/fabrics/ardura-500-c/docs/product-template-roadmap.md;E:\ariteks\fabrics\ardura-500-c;package;https://www.ariteks.net/package-technical-textiles.asp
